event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-21 04:28:09,cart,100005,2005,electronics.smartphone,alpha,88.86,500059,ab05347f-d556-b37d-8f08-81ee8011316b
2019-10-21 04:28:33,view,100026,2002,home.furniture,nova,617.73,500059,ab05347f-d556-b37d-8f08-81ee8011316b
2019-10-21 04:31:04,cart,100026,2002,home.furniture,nova,617.73,500059,ab05347f-d556-b37d-8f08-81ee8011316b
2019-10-21 04:33:52,purchase,100026,2002,home.furniture,nova,617.73,500059,ab05347f-d556-b37d-8f08-81ee8011316b
2019-10-21 04:33:52,view,100003,2003,electronics.smartphone,,667.9,500059,ab05347f-d556-b37d-8f08-81ee8011316b
2019-10-21 04:34:26,cart,100003,2003,electronics.smartphone,,667.9,500059,ab05347f-d556-b37d-8f08-81ee8011316b
2019-10-21 04:35:54,purchase,100003,2003,electronics.smartphone,,667.9,500059,ab05347f-d556-b37d-8f08-81ee8011316b
2019-10-12 09:45:00,view,100006,2006,electronics.audio.headphone,prime,543.81,500159,eb7607c9-b08a-4895-d4ff-a66675c8e90d
2019-10-12 09:46:56,view,100028,2004,appliances.kitchen,zen,244.63,500159,eb7607c9-b08a-4895-d4ff-a66675c8e90d
2019-10-12 09:49:15,cart,100028,2004,appliances.kitchen,zen,244.63,500159,eb7607c9-b08a-4895-d4ff-a66675c8e90d
2019-10-12 09:50:39,view,100007,2007,home.furniture,nova,645.84,500159,eb7607c9-b08a-4895-d4ff-a66675c8e90d
2019-10-12 09:51:27,cart,100007,2007,home.furniture,nova,645.84,500159,eb7607c9-b08a-4895-d4ff-a66675c8e90d
2019-10-12 09:54:14,purchase,100007,2007,home.furniture,nova,645.84,500159,eb7607c9-b08a-4895-d4ff-a66675c8e90d
2019-10-07 23:57:00,view,100010,2002,electronics.smartphone,nova,629.83,500131,5970a859-c6b6-e4ad-e7ea-8d5a31a3ac4d
2019-10-07 23:58:10,cart,100010,2002,electronics.smartphone,nova,629.83,500131,5970a859-c6b6-e4ad-e7ea-8d5a31a3ac4d
2019-10-08 00:00:49,purchase,100010,2002,electronics.smartphone,nova,629.83,500131,5970a859-c6b6-e4ad-e7ea-8d5a31a3ac4d
2019-10-08 00:00:49,view,100016,2000,apparel.shoes,alpha,499.08,500131,5970a859-c6b6-e4ad-e7ea-8d5a31a3ac4d
2019-10-08 00:03:41,cart,100016,2000,apparel.shoes,alpha,499.08,500131,5970a859-c6b6-e4ad-e7ea-8d5a31a3ac4d
2019-10-08 00:06:26,purchase,100016,2000,apparel.shoes,alpha,499.08,500131,5970a859-c6b6-e4ad-e7ea-8d5a31a3ac4d
2019-10-08 00:06:26,view,100007,2007,home.furniture,nova,645.84,500131,5970a859-c6b6-e4ad-e7ea-8d5a31a3ac4d
2019-10-21 11:00:00,view,100021,2005,appliances.kitchen,nova,336.31,500115,9082889b-e1cd-e87f-ec95-5f87ae5ec365
2019-10-21 11:02:46,cart,100021,2005,appliances.kitchen,nova,336.31,500115,9082889b-e1cd-e87f-ec95-5f87ae5ec365
2019-10-21 11:04:01,view,100010,2002,electronics.smartphone,nova,629.83,500115,9082889b-e1cd-e87f-ec95-5f87ae5ec365
2019-10-21 11:04:24,cart,100010,2002,electronics.smartphone,nova,629.83,500115,9082889b-e1cd-e87f-ec95-5f87ae5ec365
2019-10-21 11:06:24,purchase,100010,2002,electronics.smartphone,nova,629.83,500115,9082889b-e1cd-e87f-ec95-5f87ae5ec365
2019-10-21 11:06:24,view,100029,2005,electronics.audio.headphone,prime,789.35,500115,9082889b-e1cd-e87f-ec95-5f87ae5ec365
2019-10-21 11:08:03,view,100005,2005,electronics.smartphone,alpha,88.86,500115,9082889b-e1cd-e87f-ec95-5f87ae5ec365
2019-10-21 11:08:27,view,100031,2007,apparel.shoes,,415.67,500115,9082889b-e1cd-e87f-ec95-5f87ae5ec365
2019-10-27 08:24:00,view,100029,2005,electronics.audio.headphone,prime,789.35,500130,8de7ad6c-9490-77c2-7674-456f626d719d
2019-10-27 08:26:51,cart,100029,2005,electronics.audio.headphone,prime,789.35,500130,8de7ad6c-9490-77c2-7674-456f626d719d
2019-10-27 08:29:30,purchase,100029,2005,electronics.audio.headphone,prime,789.35,500130,8de7ad6c-9490-77c2-7674-456f626d719d
2019-10-03 02:45:00,view,100006,2006,electronics.audio.headphone,prime,543.81,500039,1a7f195b-7355-7b9d-0fd6-f47ef52d4af2
2019-10-03 02:46:08,view,100033,2001,home.furniture,prime,240.15,500039,1a7f195b-7355-7b9d-0fd6-f47ef52d4af2
2019-10-03 02:48:05,view,100012,2004,appliances.kitchen,alpha,88.01,500039,1a7f195b-7355-7b9d-0fd6-f47ef52d4af2
2019-10-03 02:50:46,cart,100012,2004,appliances.kitchen,alpha,88.01,500039,1a7f195b-7355-7b9d-0fd6-f47ef52d4af2
2019-10-26 17:26:00,view,100005,2005,electronics.smartphone,alpha,88.86,500087,ca0ac6ac-0d67-d38e-990f-0c5badcc3daf
2019-10-26 17:28:58,cart,100005,2005,electronics.smartphone,alpha,88.86,500087,ca0ac6ac-0d67-d38e-990f-0c5badcc3daf
2019-10-26 17:30:07,view,100022,2006,electronics.audio.headphone,,243.95,500087,ca0ac6ac-0d67-d38e-990f-0c5badcc3daf
2019-10-26 17:32:46,view,100007,2007,home.furniture,nova,645.84,500087,ca0ac6ac-0d67-d38e-990f-0c5badcc3daf
2019-10-26 17:34:16,cart,100007,2007,home.furniture,nova,645.84,500087,ca0ac6ac-0d67-d38e-990f-0c5badcc3daf
2019-10-26 17:37:10,purchase,100007,2007,home.furniture,nova,645.84,500087,ca0ac6ac-0d67-d38e-990f-0c5badcc3daf
2019-10-26 18:29:00,view,100009,2001,home.furniture,orbit,729.44,500090,b2cf952d-a7f3-33b3-f7ba-f55e4f6b58c8
2019-10-26 18:30:41,view,100039,2007,electronics.smartphone,zen,346.55,500090,b2cf952d-a7f3-33b3-f7ba-f55e4f6b58c8
2019-10-26 18:32:10,view,100006,2006,electronics.audio.headphone,prime,543.81,500090,b2cf952d-a7f3-33b3-f7ba-f55e4f6b58c8
2019-10-26 18:35:06,view,100020,2004,electronics.smartphone,zen,253.79,500090,b2cf952d-a7f3-33b3-f7ba-f55e4f6b58c8
2019-10-09 12:53:00,view,100002,2002,electronics.audio.headphone,nova,129.89,500024,822c4d32-6c64-5c15-aba3-01cba561e1e9
2019-10-09 12:53:59,cart,100002,2002,electronics.audio.headphone,nova,129.89,500024,822c4d32-6c64-5c15-aba3-01cba561e1e9
2019-10-09 12:56:08,purchase,100002,2002,electronics.audio.headphone,nova,129.89,500024,822c4d32-6c64-5c15-aba3-01cba561e1e9
2019-10-09 12:56:08,view,100024,2000,home.furniture,,224.11,500024,822c4d32-6c64-5c15-aba3-01cba561e1e9
2019-10-09 12:56:48,cart,100024,2000,home.furniture,,224.11,500024,822c4d32-6c64-5c15-aba3-01cba561e1e9
2019-10-09 12:58:08,remove_from_cart,100024,2000,home.furniture,,224.11,500024,822c4d32-6c64-5c15-aba3-01cba561e1e9
2019-10-09 12:58:08,view,100020,2004,electronics.smartphone,zen,253.79,500024,822c4d32-6c64-5c15-aba3-01cba561e1e9
2019-10-09 13:31:00,view,100009,2001,home.furniture,orbit,729.44,500135,e05b46c5-5636-3094-a974-31db09a9d1c1
2019-10-09 13:33:44,view,100039,2007,electronics.smartphone,zen,346.55,500135,e05b46c5-5636-3094-a974-31db09a9d1c1
2019-10-09 13:34:31,view,100025,2001,apparel.shoes,zen,246.6,500135,e05b46c5-5636-3094-a974-31db09a9d1c1
2019-10-09 13:34:47,cart,100025,2001,apparel.shoes,zen,246.6,500135,e05b46c5-5636-3094-a974-31db09a9d1c1
2019-10-09 13:37:45,view,100010,2002,electronics.smartphone,nova,629.83,500135,e05b46c5-5636-3094-a974-31db09a9d1c1
2019-10-09 13:40:26,cart,100010,2002,electronics.smartphone,nova,629.83,500135,e05b46c5-5636-3094-a974-31db09a9d1c1
2019-10-09 13:42:25,purchase,100010,2002,electronics.smartphone,nova,629.83,500135,e05b46c5-5636-3094-a974-31db09a9d1c1
2019-10-09 13:42:25,view,100011,2003,appliances.kitchen,orbit,144.15,500135,e05b46c5-5636-3094-a974-31db09a9d1c1
2019-10-09 13:43:31,cart,100011,2003,appliances.kitchen,orbit,144.15,500135,e05b46c5-5636-3094-a974-31db09a9d1c1
2019-10-09 13:45:36,remove_from_cart,100011,2003,appliances.kitchen,orbit,144.15,500135,e05b46c5-5636-3094-a974-31db09a9d1c1
2019-10-20 09:17:00,view,100019,2003,appliances.kitchen,alpha,770.51,500174,70cafdd8-fc04-3f08-9207-0158f2771f63
2019-10-20 09:17:46,view,100025,2001,apparel.shoes,zen,246.6,500174,70cafdd8-fc04-3f08-9207-0158f2771f63
2019-10-20 09:20:25,cart,100025,2001,apparel.shoes,zen,246.6,500174,70cafdd8-fc04-3f08-9207-0158f2771f63
2019-10-20 09:21:34,purchase,100025,2001,apparel.shoes,zen,246.6,500174,70cafdd8-fc04-3f08-9207-0158f2771f63
2019-10-20 09:21:34,view,100033,2001,home.furniture,prime,240.15,500174,70cafdd8-fc04-3f08-9207-0158f2771f63
2019-10-20 09:23:42,view,100034,2002,home.furniture,zen,808.55,500174,70cafdd8-fc04-3f08-9207-0158f2771f63
2019-10-24 16:43:00,view,100018,2002,electronics.smartphone,alpha,596.83,500133,1578d709-48f9-e3d0-1fea-e1e0d9e604b3
2019-10-24 16:43:42,view,100029,2005,electronics.audio.headphone,prime,789.35,500133,1578d709-48f9-e3d0-1fea-e1e0d9e604b3
2019-10-03 18:10:00,view,100027,2003,electronics.smartphone,nova,740.51,500057,597e6845-e277-18c5-737d-1fb6d11376e0
2019-10-05 20:13:00,view,100002,2002,electronics.audio.headphone,nova,129.89,500061,5ffa46ef-14e4-180c-fe99-36a362dbc850
2019-10-05 20:15:51,cart,100002,2002,electronics.audio.headphone,nova,129.89,500061,5ffa46ef-14e4-180c-fe99-36a362dbc850
2019-10-05 20:16:33,purchase,100002,2002,electronics.audio.headphone,nova,129.89,500061,5ffa46ef-14e4-180c-fe99-36a362dbc850
2019-10-05 20:16:33,view,100021,2005,appliances.kitchen,nova,336.31,500061,5ffa46ef-14e4-180c-fe99-36a362dbc850
2019-10-02 04:45:00,view,100029,2005,electronics.audio.headphone,prime,789.35,500121,c24369e7-2387-eaf6-d4c3-a832b231c60b
2019-10-02 04:46:10,cart,100029,2005,electronics.audio.headphone,prime,789.35,500121,c24369e7-2387-eaf6-d4c3-a832b231c60b
2019-10-02 04:46:53,purchase,100029,2005,electronics.audio.headphone,prime,789.35,500121,c24369e7-2387-eaf6-d4c3-a832b231c60b
2019-10-02 04:46:53,view,100040,2000,apparel.shoes,prime,230.02,500121,c24369e7-2387-eaf6-d4c3-a832b231c60b
2019-10-02 04:49:33,view,100001,2001,electronics.smartphone,alpha,668.69,500121,c24369e7-2387-eaf6-d4c3-a832b231c60b
2019-10-02 04:50:06,view,100006,2006,electronics.audio.headphone,prime,543.81,500121,c24369e7-2387-eaf6-d4c3-a832b231c60b
2019-10-02 04:51:11,cart,100006,2006,electronics.audio.headphone,prime,543.81,500121,c24369e7-2387-eaf6-d4c3-a832b231c60b
2019-10-02 04:51:28,purchase,100006,2006,electronics.audio.headphone,prime,543.81,500121,c24369e7-2387-eaf6-d4c3-a832b231c60b
2019-10-28 11:47:00,view,100032,2000,appliances.kitchen,nova,225.73,500164,10142131-7505-65f5-9f70-8368cb3cf8ca
2019-10-28 11:49:22,cart,100032,2000,appliances.kitchen,nova,225.73,500164,10142131-7505-65f5-9f70-8368cb3cf8ca
2019-10-28 11:51:38,purchase,100032,2000,appliances.kitchen,nova,225.73,500164,10142131-7505-65f5-9f70-8368cb3cf8ca
2019-10-09 20:35:00,view,100016,2000,apparel.shoes,alpha,499.08,500037,9d642932-0066-853d-6de2-99a14a90cd0c
2019-10-09 20:37:55,view,100037,2005,electronics.smartphone,alpha,141.79,500037,9d642932-0066-853d-6de2-99a14a90cd0c
2019-10-09 20:40:14,view,100027,2003,electronics.smartphone,nova,740.51,500037,9d642932-0066-853d-6de2-99a14a90cd0c
2019-10-12 21:03:00,view,100002,2002,electronics.audio.headphone,nova,129.89,500140,81f38dd4-fd03-4ada-c952-518581e03a5e
2019-10-12 21:03:09,cart,100002,2002,electronics.audio.headphone,nova,129.89,500140,81f38dd4-fd03-4ada-c952-518581e03a5e
2019-10-12 21:03:31,purchase,100002,2002,electronics.audio.headphone,nova,129.89,500140,81f38dd4-fd03-4ada-c952-518581e03a5e
2019-10-12 21:03:31,view,100025,2001,apparel.shoes,zen,246.6,500140,81f38dd4-fd03-4ada-c952-518581e03a5e
2019-10-12 21:06:24,view,100031,2007,apparel.shoes,,415.67,500140,81f38dd4-fd03-4ada-c952-518581e03a5e
2019-10-12 21:08:57,view,100003,2003,electronics.smartphone,,667.9,500140,81f38dd4-fd03-4ada-c952-518581e03a5e
2019-10-12 21:10:27,cart,100003,2003,electronics.smartphone,,667.9,500140,81f38dd4-fd03-4ada-c952-518581e03a5e
2019-10-12 21:12:02,purchase,100003,2003,electronics.smartphone,,667.9,500140,81f38dd4-fd03-4ada-c952-518581e03a5e
2019-10-12 21:12:02,view,100024,2000,home.furniture,,224.11,500140,81f38dd4-fd03-4ada-c952-518581e03a5e
2019-10-12 21:14:51,cart,100024,2000,home.furniture,,224.11,500140,81f38dd4-fd03-4ada-c952-518581e03a5e
2019-10-12 21:17:51,purchase,100024,2000,home.furniture,,224.11,500140,81f38dd4-fd03-4ada-c952-518581e03a5e
2019-10-03 00:23:00,view,100005,2005,electronics.smartphone,alpha,88.86,500179,cfbe4fe9-2ea9-c542-a1b9-70d07a8104de
2019-10-03 00:24:20,cart,100005,2005,electronics.smartphone,alpha,88.86,500179,cfbe4fe9-2ea9-c542-a1b9-70d07a8104de
2019-10-03 00:25:16,view,100030,2006,appliances.kitchen,nova,591.62,500179,cfbe4fe9-2ea9-c542-a1b9-70d07a8104de
2019-10-03 12:12:00,view,100019,2003,appliances.kitchen,alpha,770.51,500140,c0d7ac73-095f-fa81-40d9-2bce7930ba20
2019-10-03 12:14:52,cart,100019,2003,appliances.kitchen,alpha,770.51,500140,c0d7ac73-095f-fa81-40d9-2bce7930ba20
2019-10-03 12:15:28,view,100023,2007,electronics.smartphone,prime,573.31,500140,c0d7ac73-095f-fa81-40d9-2bce7930ba20
2019-10-20 15:40:00,view,100024,2000,home.furniture,,224.11,500099,7f072cb9-2fd3-40c0-f945-f2fd56cb1ab0
2019-10-20 15:40:25,cart,100024,2000,home.furniture,,224.11,500099,7f072cb9-2fd3-40c0-f945-f2fd56cb1ab0
2019-10-20 15:41:16,purchase,100024,2000,home.furniture,,224.11,500099,7f072cb9-2fd3-40c0-f945-f2fd56cb1ab0
2019-10-20 15:41:16,view,100034,2002,home.furniture,zen,808.55,500099,7f072cb9-2fd3-40c0-f945-f2fd56cb1ab0
2019-10-20 15:42:43,cart,100034,2002,home.furniture,zen,808.55,500099,7f072cb9-2fd3-40c0-f945-f2fd56cb1ab0
2019-10-20 15:44:11,view,100018,2002,electronics.smartphone,alpha,596.83,500099,7f072cb9-2fd3-40c0-f945-f2fd56cb1ab0
2019-10-20 15:46:50,view,100006,2006,electronics.audio.headphone,prime,543.81,500099,7f072cb9-2fd3-40c0-f945-f2fd56cb1ab0
2019-10-30 10:28:00,view,100040,2000,apparel.shoes,prime,230.02,500090,debac186-ba10-8217-0ad7-c9a2727716ec
2019-10-30 10:28:19,cart,100040,2000,apparel.shoes,prime,230.02,500090,debac186-ba10-8217-0ad7-c9a2727716ec
2019-10-30 10:31:07,purchase,100040,2000,apparel.shoes,prime,230.02,500090,debac186-ba10-8217-0ad7-c9a2727716ec
2019-10-30 10:31:07,view,100028,2004,appliances.kitchen,zen,244.63,500090,debac186-ba10-8217-0ad7-c9a2727716ec
2019-10-30 10:33:23,view,100018,2002,electronics.smartphone,alpha,596.83,500090,debac186-ba10-8217-0ad7-c9a2727716ec
2019-10-30 10:36:21,cart,100018,2002,electronics.smartphone,alpha,596.83,500090,debac186-ba10-8217-0ad7-c9a2727716ec
2019-10-30 10:36:33,purchase,100018,2002,electronics.smartphone,alpha,596.83,500090,debac186-ba10-8217-0ad7-c9a2727716ec
2019-10-30 16:41:00,view,100005,2005,electronics.smartphone,alpha,88.86,500156,08e895d7-702c-1821-c804-0fb7ad973b67
2019-10-30 16:42:38,cart,100005,2005,electronics.smartphone,alpha,88.86,500156,08e895d7-702c-1821-c804-0fb7ad973b67
2019-10-30 16:45:08,purchase,100005,2005,electronics.smartphone,alpha,88.86,500156,08e895d7-702c-1821-c804-0fb7ad973b67
2019-10-30 16:45:08,view,100016,2000,apparel.shoes,alpha,499.08,500156,08e895d7-702c-1821-c804-0fb7ad973b67
2019-10-30 21:29:00,view,100009,2001,home.furniture,orbit,729.44,500095,13aec376-c359-810a-71a6-014c5f3c44dc
2019-10-30 21:30:16,cart,100009,2001,home.furniture,orbit,729.44,500095,13aec376-c359-810a-71a6-014c5f3c44dc
2019-10-30 21:30:50,purchase,100009,2001,home.furniture,orbit,729.44,500095,13aec376-c359-810a-71a6-014c5f3c44dc
2019-10-30 21:30:50,view,100034,2002,home.furniture,zen,808.55,500095,13aec376-c359-810a-71a6-014c5f3c44dc
2019-10-30 21:31:42,view,100024,2000,home.furniture,,224.11,500095,13aec376-c359-810a-71a6-014c5f3c44dc
2019-10-30 21:33:26,view,100026,2002,home.furniture,nova,617.73,500095,13aec376-c359-810a-71a6-014c5f3c44dc
2019-10-30 21:34:01,cart,100026,2002,home.furniture,nova,617.73,500095,13aec376-c359-810a-71a6-014c5f3c44dc
2019-10-30 21:35:12,remove_from_cart,100026,2002,home.furniture,nova,617.73,500095,13aec376-c359-810a-71a6-014c5f3c44dc
2019-10-30 21:35:12,view,100021,2005,appliances.kitchen,nova,336.31,500095,13aec376-c359-810a-71a6-014c5f3c44dc
2019-10-30 21:37:53,cart,100021,2005,appliances.kitchen,nova,336.31,500095,13aec376-c359-810a-71a6-014c5f3c44dc
2019-10-30 21:40:03,purchase,100021,2005,appliances.kitchen,nova,336.31,500095,13aec376-c359-810a-71a6-014c5f3c44dc
2019-10-26 08:44:00,view,100006,2006,electronics.audio.headphone,prime,543.81,500035,2c33350c-73b9-11d8-12f5-131ada52d2ee
2019-10-26 08:46:23,cart,100006,2006,electronics.audio.headphone,prime,543.81,500035,2c33350c-73b9-11d8-12f5-131ada52d2ee
2019-10-26 08:47:44,view,100021,2005,appliances.kitchen,nova,336.31,500035,2c33350c-73b9-11d8-12f5-131ada52d2ee
2019-10-26 08:50:32,cart,100021,2005,appliances.kitchen,nova,336.31,500035,2c33350c-73b9-11d8-12f5-131ada52d2ee
2019-10-26 08:52:09,purchase,100021,2005,appliances.kitchen,nova,336.31,500035,2c33350c-73b9-11d8-12f5-131ada52d2ee
2019-10-26 08:52:09,view,100023,2007,electronics.smartphone,prime,573.31,500035,2c33350c-73b9-11d8-12f5-131ada52d2ee
2019-10-26 08:52:45,view,100005,2005,electronics.smartphone,alpha,88.86,500035,2c33350c-73b9-11d8-12f5-131ada52d2ee
2019-10-26 08:53:25,cart,100005,2005,electronics.smartphone,alpha,88.86,500035,2c33350c-73b9-11d8-12f5-131ada52d2ee
2019-10-26 08:55:36,purchase,100005,2005,electronics.smartphone,alpha,88.86,500035,2c33350c-73b9-11d8-12f5-131ada52d2ee
2019-10-19 10:53:00,view,100009,2001,home.furniture,orbit,729.44,500142,cdbcc653-77a7-e8b7-5e70-f65f9280c5aa
2019-10-19 10:55:07,view,100040,2000,apparel.shoes,prime,230.02,500142,cdbcc653-77a7-e8b7-5e70-f65f9280c5aa
2019-10-19 10:56:56,view,100006,2006,electronics.audio.headphone,prime,543.81,500142,cdbcc653-77a7-e8b7-5e70-f65f9280c5aa
2019-10-19 10:57:19,cart,100006,2006,electronics.audio.headphone,prime,543.81,500142,cdbcc653-77a7-e8b7-5e70-f65f9280c5aa
2019-10-19 10:58:45,view,100005,2005,electronics.smartphone,alpha,88.86,500142,cdbcc653-77a7-e8b7-5e70-f65f9280c5aa
2019-10-19 11:01:44,view,100020,2004,electronics.smartphone,zen,253.79,500142,cdbcc653-77a7-e8b7-5e70-f65f9280c5aa
2019-10-03 20:31:00,view,100028,2004,appliances.kitchen,zen,244.63,500142,c48d5650-2e95-22d6-9679-2482a3c988e4
2019-10-03 20:31:36,view,100033,2001,home.furniture,prime,240.15,500142,c48d5650-2e95-22d6-9679-2482a3c988e4
2019-10-03 20:32:58,cart,100033,2001,home.furniture,prime,240.15,500142,c48d5650-2e95-22d6-9679-2482a3c988e4
2019-10-07 00:43:00,view,100013,2005,electronics.smartphone,orbit,763.51,500133,143029a9-d88f-1c94-48b7-63d5e519dd7e
2019-10-07 00:45:45,cart,100013,2005,electronics.smartphone,orbit,763.51,500133,143029a9-d88f-1c94-48b7-63d5e519dd7e
2019-10-07 00:48:06,purchase,100013,2005,electronics.smartphone,orbit,763.51,500133,143029a9-d88f-1c94-48b7-63d5e519dd7e
2019-10-07 00:48:06,view,100036,2004,electronics.audio.headphone,prime,446.7,500133,143029a9-d88f-1c94-48b7-63d5e519dd7e
2019-10-07 00:50:55,cart,100036,2004,electronics.audio.headphone,prime,446.7,500133,143029a9-d88f-1c94-48b7-63d5e519dd7e
2019-10-07 00:53:28,purchase,100036,2004,electronics.audio.headphone,prime,446.7,500133,143029a9-d88f-1c94-48b7-63d5e519dd7e
2019-10-07 00:53:28,view,100018,2002,electronics.smartphone,alpha,596.83,500133,143029a9-d88f-1c94-48b7-63d5e519dd7e
2019-10-05 00:43:00,view,100002,2002,electronics.audio.headphone,nova,129.89,500155,90494583-ec86-a890-d7b0-0bdc566e3cbe
2019-10-14 12:23:00,view,100027,2003,electronics.smartphone,nova,740.51,500148,c4576cc3-35f7-89bc-a6b0-745843c07d43
2019-10-14 12:25:49,view,100040,2000,apparel.shoes,prime,230.02,500148,c4576cc3-35f7-89bc-a6b0-745843c07d43
2019-10-14 12:27:57,cart,100040,2000,apparel.shoes,prime,230.02,500148,c4576cc3-35f7-89bc-a6b0-745843c07d43
2019-10-14 12:30:57,purchase,100040,2000,apparel.shoes,prime,230.02,500148,c4576cc3-35f7-89bc-a6b0-745843c07d43
2019-10-14 12:30:57,view,100002,2002,electronics.audio.headphone,nova,129.89,500148,c4576cc3-35f7-89bc-a6b0-745843c07d43
2019-10-14 12:32:58,cart,100002,2002,electronics.audio.headphone,nova,129.89,500148,c4576cc3-35f7-89bc-a6b0-745843c07d43
2019-10-14 12:33:18,purchase,100002,2002,electronics.audio.headphone,nova,129.89,500148,c4576cc3-35f7-89bc-a6b0-745843c07d43
2019-10-14 12:33:18,view,100032,2000,appliances.kitchen,nova,225.73,500148,c4576cc3-35f7-89bc-a6b0-745843c07d43
2019-10-14 12:35:09,view,100035,2003,apparel.shoes,orbit,201.29,500148,c4576cc3-35f7-89bc-a6b0-745843c07d43
2019-10-14 12:36:06,cart,100035,2003,apparel.shoes,orbit,201.29,500148,c4576cc3-35f7-89bc-a6b0-745843c07d43
2019-10-14 12:36:47,purchase,100035,2003,apparel.shoes,orbit,201.29,500148,c4576cc3-35f7-89bc-a6b0-745843c07d43
2019-10-06 03:58:00,view,100009,2001,home.furniture,orbit,729.44,500082,586a346a-dc5b-e7d1-fcef-1972bbf483ce
2019-10-06 03:59:26,cart,100009,2001,home.furniture,orbit,729.44,500082,586a346a-dc5b-e7d1-fcef-1972bbf483ce
2019-10-06 04:00:02,purchase,100009,2001,home.furniture,orbit,729.44,500082,586a346a-dc5b-e7d1-fcef-1972bbf483ce
2019-10-06 04:00:02,view,100024,2000,home.furniture,,224.11,500082,586a346a-dc5b-e7d1-fcef-1972bbf483ce
2019-10-06 04:01:10,cart,100024,2000,home.furniture,,224.11,500082,586a346a-dc5b-e7d1-fcef-1972bbf483ce
2019-10-06 04:01:27,purchase,100024,2000,home.furniture,,224.11,500082,586a346a-dc5b-e7d1-fcef-1972bbf483ce
2019-10-06 04:01:27,view,100033,2001,home.furniture,prime,240.15,500082,586a346a-dc5b-e7d1-fcef-1972bbf483ce
2019-10-06 04:03:10,view,100036,2004,electronics.audio.headphone,prime,446.7,500082,586a346a-dc5b-e7d1-fcef-1972bbf483ce
2019-10-06 04:05:02,cart,100036,2004,electronics.audio.headphone,prime,446.7,500082,586a346a-dc5b-e7d1-fcef-1972bbf483ce
2019-10-19 05:31:00,view,100030,2006,appliances.kitchen,nova,591.62,500081,7f8e5483-28ca-aa1d-c35b-ec2c3098f7b2
2019-10-19 05:33:14,cart,100030,2006,appliances.kitchen,nova,591.62,500081,7f8e5483-28ca-aa1d-c35b-ec2c3098f7b2
2019-10-19 05:34:20,purchase,100030,2006,appliances.kitchen,nova,591.62,500081,7f8e5483-28ca-aa1d-c35b-ec2c3098f7b2
2019-10-19 05:34:20,view,100032,2000,appliances.kitchen,nova,225.73,500081,7f8e5483-28ca-aa1d-c35b-ec2c3098f7b2
2019-10-19 05:35:55,cart,100032,2000,appliances.kitchen,nova,225.73,500081,7f8e5483-28ca-aa1d-c35b-ec2c3098f7b2
2019-10-19 05:37:12,purchase,100032,2000,appliances.kitchen,nova,225.73,500081,7f8e5483-28ca-aa1d-c35b-ec2c3098f7b2
2019-10-19 05:37:12,view,100020,2004,electronics.smartphone,zen,253.79,500081,7f8e5483-28ca-aa1d-c35b-ec2c3098f7b2
2019-10-19 05:40:04,view,100002,2002,electronics.audio.headphone,nova,129.89,500081,7f8e5483-28ca-aa1d-c35b-ec2c3098f7b2
2019-10-19 05:41:22,view,100006,2006,electronics.audio.headphone,prime,543.81,500081,7f8e5483-28ca-aa1d-c35b-ec2c3098f7b2
2019-10-19 05:41:54,cart,100006,2006,electronics.audio.headphone,prime,543.81,500081,7f8e5483-28ca-aa1d-c35b-ec2c3098f7b2
2019-10-18 21:59:00,view,100013,2005,electronics.smartphone,orbit,763.51,500094,91fdfa4f-0d18-ab95-668c-84770b95017c
2019-10-18 22:01:14,cart,100013,2005,electronics.smartphone,orbit,763.51,500094,91fdfa4f-0d18-ab95-668c-84770b95017c
2019-10-18 22:03:39,purchase,100013,2005,electronics.smartphone,orbit,763.51,500094,91fdfa4f-0d18-ab95-668c-84770b95017c
2019-10-18 22:03:39,view,100024,2000,home.furniture,,224.11,500094,91fdfa4f-0d18-ab95-668c-84770b95017c
2019-10-18 22:06:23,view,100036,2004,electronics.audio.headphone,prime,446.7,500094,91fdfa4f-0d18-ab95-668c-84770b95017c
2019-10-18 22:06:58,cart,100036,2004,electronics.audio.headphone,prime,446.7,500094,91fdfa4f-0d18-ab95-668c-84770b95017c
2019-10-18 22:07:27,purchase,100036,2004,electronics.audio.headphone,prime,446.7,500094,91fdfa4f-0d18-ab95-668c-84770b95017c
2019-10-18 22:07:27,view,100019,2003,appliances.kitchen,alpha,770.51,500094,91fdfa4f-0d18-ab95-668c-84770b95017c
2019-10-18 22:08:58,view,100005,2005,electronics.smartphone,alpha,88.86,500094,91fdfa4f-0d18-ab95-668c-84770b95017c
2019-10-03 02:30:00,view,100003,2003,electronics.smartphone,,667.9,500051,80051b10-66c1-4dca-8255-da619a3b0319
2019-10-29 09:22:00,view,100009,2001,home.furniture,orbit,729.44,500122,9b33e3a4-2620-f9a9-74fd-33d184f2fd0f
2019-10-29 09:23:21,view,100021,2005,appliances.kitchen,nova,336.31,500122,9b33e3a4-2620-f9a9-74fd-33d184f2fd0f
2019-10-29 09:25:35,view,100040,2000,apparel.shoes,prime,230.02,500122,9b33e3a4-2620-f9a9-74fd-33d184f2fd0f
2019-10-29 09:27:56,view,100011,2003,appliances.kitchen,orbit,144.15,500122,9b33e3a4-2620-f9a9-74fd-33d184f2fd0f
